Customer Satisfaction Score,Response Time,Daily User Logins,Average Session Duration,Survey Response Rate,Transaction Amount,Product Rating,Preferred Communication Channel,Membership Status,Product Category Preference,High-Value Purchase Count,Customer Support Calls,Website Click-Through Rate,Newsletter Open Rate,Social Media Engagement Score,Referral Count,Account Age,Feedback Score,Product Return Rate,Marketing Email Click Rate,Subscription Status,Product Upsell Success,Customer Segment Group,Interest in New Product,Income Level
96,87.38,77,28.44,5.03,88.57,12,Email,Yes,Platinum,18.05,52.09,25,76.7,83.69,32,95,39,No,57.09,0,0,D,No,Medium
84,8.91,5,91.24,22.20,37.49,50,Phone,Yes,Platinum,64.31,96.80,2,20.4,62.20,2,87,40,No,73.36,0,1,A,No,Medium
83,43.46,74,76.30,49.61,50.25,50,SMS,Yes,Platinum,64.26,32.49,66,9.8,25.39,82,49,9,No,77.37,0,1,D,No,High
54,97.85,93,93.11,18.83,39.16,2,Email,Yes,Gold,75.72,92.86,58,55.1,52.19,99,72,73,No,69.26,0,0,C,No,Low
84,60.08,0,56.27,94.69,63.18,63,Phone,Yes,Gold,35.55,49.87,92,85.6,16.22,62,86,99,No,39.85,0,0,D,No,High
84,84.37,68,32.51,83.73,17.72,73,SMS,Yes,Platinum,86.26,5.55,53,12.3,75.71,30,4,48,No,90.62,0,0,C,No,Low
90,59.74,74,34.24,33.30,51.39,61,Email,Yes,Basic,52.57,0.80,58,67.3,34.81,37,76,44,No,3.71,0,1,B,No,Low
75,99.19,85,62.13,9.46,85.33,10,Phone,Yes,Gold,43.44,34.06,24,47.6,16.86,7,77,42,No,88.03,1,1,D,No,High
89,7.74,9,87.84,75.40,45.80,78,SMS,Yes,Gold,39.93,91.82,68,4.5,99.63,99,46,89,No,27.92,1,0,D,No,High
83,24.83,11,70.83,56.14,67.81,14,Email,Yes,Gold,25.97,60.50,51,39.6,2.83,82,7,65,No,72.79,0,1,A,Yes,Low
95,70.93,38,38.94,42.70,41.80,35,Phone,Yes,Platinum,24.93,70.26,52,62.0,70.72,46,40,87,No,70.98,1,1,C,Yes,Low
1,12.45,60,42.79,35.28,88.48,17,SMS,Yes,Platinum,31.13,81.95,52,24.1,85.86,56,80,63,No,60.58,0,1,C,No,High
13,69.31,8,49.03,63.19,39.97,51,Email,Yes,Basic,85.38,38.33,21,7.8,74.88,26,45,24,No,21.25,1,0,D,Yes,High
96,17.68,94,99.25,38.95,9.56,89,Phone,Yes,Gold,50.58,63.83,23,33.1,35.08,28,99,86,No,38.40,0,0,C,No,Medium
48,55.77,89,89.07,49.61,50.25,50,SMS,Yes,Basic,18.36,87.87,72,37.9,27.37,10,16,57,No,67.47,0,0,D,Yes,Medium
70,89.55,68,81.92,20.67,36.41,87,Email,Yes,Gold,52.86,71.13,68,48.6,71.26,58,91,70,No,32.77,0,0,A,No,High
74,88.36,91,52.05,44.58,60.26,44,Phone,Yes,Platinum,13.65,74.76,46,52.3,2.60,81,28,66,No,68.31,1,0,C,Yes,Low
31,19.64,89,30.85,37.53,26.28,52,SMS,Yes,Basic,47.41,33.49,0,59.7,12.36,67,89,41,No,52.55,1,0,C,No,High
21,33.39,75,96.25,28.75,77.53,15,Email,Yes,Basic,0.49,80.70,75,28.4,8.02,44,5,5,No,54.06,0,1,D,No,Low
85,26.26,31,43.81,49.61,50.25,50,Phone,Yes,Gold,47.89,54.99,63,69.3,74.73,81,10,85,No,32.58,1,0,C,No,Low
71,81.09,49,67.68,91.56,86.91,38,SMS,Yes,Platinum,38.43,57.67,62,89.4,7.20,35,24,10,No,33.37,1,1,C,Yes,Low
52,77.26,25,27.24,20.86,20.02,49,Email,Yes,Platinum,48.23,35.34,85,81.4,23.39,84,28,7,No,52.07,0,0,B,No,Medium
99,48.15,34,18.23,65.78,53.92,71,Phone,Yes,Platinum,21.22,90.08,24,33.2,12.56,18,70,15,No,94.32,1,1,A,Yes,Low
62,71.71,85,88.86,1.11,74.72,15,SMS,Yes,Gold,30.31,26.09,23,65.1,34.58,89,54,52,No,87.78,1,1,D,No,High
45,5.40,9,46.61,98.35,99.13,48,Email,Yes,Gold,38.19,69.90,82,39.2,46.59,7,28,80,No,75.52,1,0,C,No,Medium
70,41.29,93,91.93,49.61,50.25,50,Phone,Yes,Platinum,39.31,15.59,36,39.3,77.48,40,47,76,No,34.43,1,0,C,No,Medium
51,82.99,17,35.29,9.40,27.13,48,SMS,Yes,Basic,70.73,12.01,98,17.1,5.64,97,38,29,No,1.45,1,0,D,Yes,High
94,16.14,7,35.73,90.63,37.07,72,Email,Yes,Gold,51.76,55.28,42,61.5,82.64,8,39,72,No,62.31,1,0,C,No,Medium
71,53.01,81,12.30,88.62,12.65,68,Phone,Yes,Gold,53.25,15.66,71,87.9,92.50,40,81,73,No,74.24,1,1,A,No,Medium
12,27.76,72,90.47,80.06,57.30,93,SMS,Yes,Gold,86.74,92.49,91,4.2,64.43,50,44,8,No,46.54,0,1,A,Yes,High
54,15.23,7,87.78,12.39,64.55,72,Email,Yes,Platinum,19.69,4.78,62,15.1,18.86,43,12,63,No,60.66,0,0,C,No,Medium
81,56.52,2,72.58,48.27,8.56,73,Phone,Yes,Platinum,29.23,26.94,24,25.3,56.32,81,96,1,No,46.58,1,0,D,No,Medium
73,76.89,23,82.50,51.31,46.61,42,SMS,Yes,Basic,47.65,23.60,14,19.7,34.45,94,70,42,No,73.35,1,0,D,Yes,High
58,50.60,77,41.66,62.08,38.45,94,Email,Yes,Gold,88.67,55.24,75,74.6,8.79,37,99,21,No,97.78,0,1,A,No,Medium
97,11.07,27,59.82,11.32,74.15,93,Phone,Yes,Basic,63.89,43.48,75,30.6,66.46,8,31,60,No,58.26,0,1,D,Yes,High
35,65.93,57,3.59,70.66,59.67,39,SMS,Yes,Gold,60.75,24.17,2,63.7,86.94,11,90,84,No,38.67,0,0,A,Yes,Low
4,52.00,73,75.39,85.14,72.01,1,Email,Yes,Platinum,79.27,3.82,67,40.6,99.85,29,49,95,No,57.56,1,1,A,No,Low
16,43.31,91,15.96,70.34,64.25,73,Phone,Yes,Basic,20.65,14.96,6,48.7,86.89,22,90,15,No,69.71,1,0,D,Yes,High
16,89.07,92,7.10,48.06,6.40,37,SMS,Yes,Basic,23.42,18.04,65,91.5,0.98,81,53,7,No,42.01,0,0,D,No,High
83,74.47,21,82.06,88.12,73.99,100,Email,Yes,Gold,32.94,43.93,74,90.4,23.80,18,75,85,No,12.78,1,1,B,Yes,Low
100,17.58,67,22.16,49.61,50.25,50,Phone,Yes,Platinum,76.86,17.06,2,53.5,43.39,77,6,5,No,79.07,1,0,D,Yes,Low
67,42.01,11,36.63,5.88,48.33,5,SMS,Yes,Platinum,30.49,88.23,49,74.8,66.03,70,52,100,No,50.81,1,1,A,No,High
41,50.63,39,29.37,55.03,90.77,33,Email,Yes,Platinum,13.75,84.88,71,55.9,44.75,42,73,47,No,3.70,0,0,D,No,High
20,7.10,22,53.51,3.57,87.80,42,Phone,Yes,Gold,65.97,8.87,19,5.0,61.51,12,48,71,No,47.00,1,0,D,Yes,Low
93,0.22,64,23.18,46.44,51.00,50,SMS,Yes,Gold,22.17,89.47,8,7.4,8.80,67,10,19,No,66.08,1,0,C,No,High
30,71.03,52,53.50,49.61,50.25,50,Email,Yes,Platinum,53.28,6.15,94,54.4,63.65,3,4,96,No,16.14,1,0,D,No,High
68,22.83,23,43.47,42.18,53.00,73,Phone,Yes,Basic,49.44,0.25,83,73.6,95.96,37,82,73,No,97.02,1,1,C,No,High
7,94.73,87,58.66,49.03,33.27,17,SMS,Yes,Gold,29.51,89.14,98,66.1,85.43,23,97,23,No,92.05,0,0,B,No,Medium
32,24.12,90,29.62,23.76,29.41,88,Email,Yes,Gold,17.19,50.27,48,1.1,60.83,67,20,58,No,74.08,0,0,B,Yes,Low
30,24.02,95,18.40,5.47,20.19,75,Phone,Yes,Gold,19.72,37.77,82,73.6,33.04,59,58,88,No,25.89,0,1,C,Yes,Low
60,24.55,30,64.61,96.50,85.34,21,SMS,Yes,Platinum,67.99,8.48,0,97.5,20.94,80,56,63,No,75.70,0,1,B,Yes,Medium
39,0.74,96,28.66,67.55,57.22,73,Email,Yes,Platinum,38.81,49.39,37,95.0,32.04,26,55,10,No,98.58,1,0,A,No,Medium
97,71.97,93,18.10,92.91,57.88,45,Phone,Yes,Basic,15.55,59.19,11,71.2,0.08,41,80,41,No,70.37,1,0,A,Yes,High
70,74.64,31,79.62,82.69,4.54,47,SMS,Yes,Gold,17.70,1.04,58,6.7,45.18,43,95,12,No,78.56,1,1,D,No,Medium
85,18.29,61,56.53,68.89,72.87,60,Email,Yes,Basic,91.21,22.79,99,78.6,10.02,39,1,45,No,36.30,1,0,B,Yes,Low
14,84.13,88,14.93,58.22,88.46,77,Phone,Yes,Gold,48.17,96.90,43,14.4,37.94,5,47,99,No,38.27,1,0,D,Yes,Low
5,89.04,63,98.76,90.67,46.42,77,SMS,Yes,Platinum,43.41,24.51,5,61.8,42.31,2,98,100,No,30.91,0,0,B,No,High
30,9.79,55,41.08,45.15,82.77,41,Email,Yes,Basic,73.20,64.37,38,11.1,38.53,61,3,81,No,3.14,0,0,B,No,Low
8,84.93,47,33.63,55.00,73.21,48,Phone,Yes,Basic,61.69,59.41,35,95.5,94.96,71,40,28,No,38.11,1,0,B,Yes,Medium
95,16.18,62,63.07,72.94,27.38,30,SMS,Yes,Gold,63.20,71.24,81,45.2,62.13,22,69,98,No,37.26,1,0,B,Yes,High
41,1.16,11,21.96,38.80,64.21,11,Email,Yes,Platinum,72.86,0.15,85,88.8,65.10,84,37,91,No,42.75,0,0,D,Yes,Medium
62,30.18,95,91.81,46.84,87.12,39,Phone,Yes,Platinum,26.43,85.97,90,21.7,0.80,40,1,25,No,45.47,0,0,D,Yes,Low
69,32.61,50,19.31,17.92,56.98,9,SMS,Yes,Platinum,17.42,51.51,27,26.1,68.05,77,49,26,No,70.24,1,0,D,Yes,Low
51,49.80,12,17.63,54.36,26.34,95,Email,Yes,Gold,56.12,48.14,26,94.9,12.45,10,95,43,No,23.33,0,1,A,No,High
51,86.72,4,55.80,13.05,9.43,94,Phone,Yes,Gold,37.49,36.79,31,25.1,18.90,24,3,35,No,61.79,0,1,B,Yes,High
84,70.43,40,71.19,8.84,19.00,76,SMS,Yes,Platinum,38.93,30.81,13,51.6,14.98,89,99,15,No,48.29,0,0,C,No,High
80,43.63,70,91.98,49.61,50.25,50,Email,Yes,Basic,14.34,2.79,37,99.3,58.38,74,45,18,No,22.32,1,1,D,Yes,Medium
2,79.88,56,6.40,81.57,6.22,43,Phone,Yes,Gold,30.81,55.18,49,84.5,89.66,35,90,39,No,58.43,1,1,C,Yes,High
79,69.30,78,9.65,49.61,50.25,50,SMS,Yes,Gold,66.80,1.44,17,38.7,33.00,72,30,78,No,55.14,0,0,C,Yes,Medium
69,46.98,54,7.99,56.27,30.10,77,Email,Yes,Gold,30.64,32.71,68,29.3,76.79,55,30,26,No,31.05,1,0,A,No,Low
32,34.69,4,54.04,49.61,50.25,50,Phone,Yes,Platinum,26.68,78.49,58,59.1,48.99,60,95,86,No,37.88,0,1,A,Yes,Medium
38,37.23,10,34.18,93.54,81.27,23,SMS,Yes,Platinum,46.17,23.33,19,73.2,61.35,97,94,84,No,82.13,0,0,B,No,Medium
61,48.15,63,89.80,13.11,19.93,12,Email,Yes,Basic,60.19,26.83,61,60.6,27.39,87,62,61,No,92.96,0,0,B,No,Medium
77,85.15,39,87.78,71.59,90.88,84,Phone,Yes,Gold,81.68,86.49,76,10.8,5.60,64,30,85,No,95.89,0,0,B,Yes,Low
87,96.05,54,41.51,31.42,49.44,77,SMS,Yes,Basic,77.29,8.11,14,70.3,63.49,27,52,81,No,36.77,1,0,B,Yes,Medium
53,64.49,32,69.69,12.42,80.28,28,Email,Yes,Gold,66.05,55.26,31,63.4,28.17,45,57,24,No,24.29,1,1,B,Yes,Low
19,73.45,1,1.67,7.81,44.40,18,Phone,Yes,Platinum,59.46,33.86,42,62.7,53.70,31,25,61,No,4.28,1,0,B,No,Low
39,15.40,68,97.84,73.37,43.07,91,SMS,Yes,Basic,72.31,23.72,61,64.3,40.30,71,34,42,No,97.85,0,1,A,No,Medium
75,32.36,56,65.78,52.24,0.22,11,Email,Yes,Basic,32.45,57.05,10,99.0,40.15,4,74,22,No,23.52,1,1,C,No,Medium
89,31.86,86,82.85,8.44,64.13,89,Phone,Yes,Gold,93.31,86.98,62,5.3,86.45,92,7,59,No,48.48,1,0,A,No,Medium
59,35.40,20,31.58,2.04,15.95,9,SMS,Yes,Platinum,58.32,43.44,94,58.7,65.54,65,30,88,No,97.53,1,0,C,No,Low
69,47.48,55,89.28,69.60,46.44,83,Email,Yes,Platinum,90.83,61.20,86,65.9,88.01,75,3,19,No,89.72,1,1,B,Yes,Medium
11,9.69,93,38.14,95.38,50.62,39,Phone,Yes,Platinum,87.77,76.67,79,63.8,16.21,11,75,74,No,36.05,0,0,B,Yes,Low
65,80.22,71,33.40,66.56,43.28,48,SMS,Yes,Gold,24.56,86.88,85,40.2,86.50,49,85,18,No,41.15,1,1,B,Yes,Medium
72,0.04,38,32.76,49.52,98.26,75,Email,Yes,Gold,71.59,96.71,100,57.7,36.83,75,34,18,No,71.11,1,0,D,No,High
1,52.40,38,9.55,49.61,50.25,50,Phone,Yes,Platinum,86.61,7.94,1,13.8,7.46,91,8,49,No,38.43,1,0,A,No,Low
49,87.05,91,23.43,56.56,95.41,93,SMS,Yes,Basic,87.88,58.36,90,48.9,11.23,34,26,11,No,19.62,0,0,C,No,Low
44,65.87,19,14.99,90.58,82.01,26,Email,Yes,Gold,75.23,52.34,73,71.2,46.25,2,67,59,No,69.16,1,1,A,No,High
52,64.54,61,20.71,16.23,25.44,36,Phone,Yes,Gold,11.42,37.37,40,71.7,89.11,64,90,38,No,57.39,0,1,A,Yes,Low
65,68.95,23,55.73,49.61,50.25,50,SMS,Yes,Gold,17.80,1.23,81,87.7,85.59,0,3,75,No,6.54,1,0,A,Yes,Medium
77,60.11,16,9.67,33.76,34.64,46,Email,Yes,Platinum,39.50,34.90,47,71.4,86.90,37,76,4,No,84.61,0,1,C,Yes,High
73,32.08,82,70.62,72.24,85.43,32,Phone,Yes,Platinum,37.65,69.52,7,25.2,42.65,35,95,16,No,43.28,1,0,D,Yes,Low
33,47.97,25,26.18,49.61,50.25,50,SMS,Yes,Basic,95.00,74.30,45,88.3,56.12,13,32,91,No,86.07,1,0,A,No,High
27,1.45,81,30.83,15.47,12.24,4,Email,Yes,Gold,71.88,70.88,82,26.7,80.17,12,27,92,No,91.26,1,0,A,Yes,High
11,84.66,88,79.76,3.69,8.84,41,Phone,Yes,Basic,53.90,56.52,69,67.1,98.59,98,89,72,No,10.34,1,1,C,No,Low
12,53.49,46,69.76,86.38,1.70,59,SMS,Yes,Gold,93.35,73.52,91,33.7,28.00,26,52,65,No,13.87,0,0,A,Yes,Medium
40,96.13,68,60.63,6.80,7.09,64,Email,Yes,Platinum,64.43,15.31,95,95.7,69.94,96,36,19,No,53.58,1,0,D,Yes,Low
92,28.11,47,66.79,19.35,59.96,98,Phone,Yes,Basic,22.14,84.89,67,80.6,88.86,97,11,42,No,11.31,1,1,A,No,Low
20,30.77,64,44.04,97.25,65.97,50,SMS,Yes,Basic,63.30,39.06,53,92.3,21.63,21,3,32,No,25.64,0,0,D,Yes,Medium
23,92.93,81,81.96,49.61,50.25,50,Email,Yes,Gold,12.23,36.69,91,88.0,53.71,70,33,14,No,44.95,0,1,A,Yes,Low
85,87.11,30,62.87,96.49,55.73,64,Phone,Yes,Platinum,90.20,94.47,24,7.9,80.32,23,67,14,No,48.75,0,1,A,No,High
50,96.01,2,10.71,41.94,84.05,93,SMS,Yes,Platinum,66.81,84.72,67,90.1,21.30,55,50,86,No,59.58,1,0,B,No,Medium
90,84.83,5,20.75,38.10,53.47,56,Email,Yes,Platinum,73.78,12.31,89,25.8,38.39,64,65,51,No,30.73,0,1,B,Yes,High
32,25.14,86,20.27,89.66,52.59,82,Phone,Yes,Gold,63.14,15.69,65,6.7,14.60,96,74,11,No,13.67,1,0,B,Yes,High
34,28.99,19,28.55,78.90,55.53,75,SMS,Yes,Gold,69.12,48.93,82,9.6,15.81,71,46,91,No,0.27,0,0,B,Yes,Medium
38,33.72,28,54.76,51.86,76.41,58,Email,Yes,Platinum,40.25,27.66,79,85.7,40.61,67,19,57,No,59.90,1,1,A,Yes,Medium
50,17.90,30,35.57,22.52,74.64,6,Phone,Yes,Basic,23.25,5.91,77,12.3,0.35,4,62,13,No,4.05,1,1,C,Yes,Medium
51,16.43,61,25.77,81.60,68.36,56,SMS,Yes,Gold,34.63,56.09,7,7.2,61.03,73,75,67,No,36.00,0,1,A,Yes,Medium
69,92.47,32,87.81,55.84,80.00,52,Email,Yes,Gold,96.97,61.43,71,90.7,77.11,84,72,54,No,13.85,1,0,C,No,Medium
78,27.68,93,6.98,51.43,16.24,33,Phone,Yes,Gold,66.16,53.36,27,35.7,19.11,6,35,57,No,64.80,1,1,D,No,High
8,14.09,64,95.14,93.25,55.84,48,SMS,Yes,Platinum,82.30,51.76,23,51.1,73.30,74,85,47,No,3.19,1,1,C,Yes,Low
67,69.18,70,38.14,59.42,54.02,85,Email,Yes,Platinum,30.30,78.01,91,47.2,38.98,38,51,33,No,48.08,1,1,D,No,High
86,92.09,83,28.13,37.01,56.46,7,Phone,Yes,Basic,70.69,71.28,18,95.8,97.14,59,20,8,No,63.16,0,0,B,No,Medium
50,62.54,52,83.16,0.46,39.21,82,SMS,Yes,Gold,95.91,98.02,54,50.4,51.54,1,22,19,No,24.72,1,1,D,No,Low
31,45.57,81,27.28,88.26,26.48,38,Email,Yes,Basic,27.06,12.33,14,44.1,61.77,59,74,65,No,89.30,1,0,A,No,Low
60,12.01,39,62.99,79.49,1.87,22,Phone,Yes,Gold,77.35,58.38,97,92.1,70.08,13,29,38,No,90.45,1,1,C,No,Medium
45,0.88,9,76.26,22.21,54.24,11,SMS,Yes,Platinum,16.79,28.64,19,74.0,41.83,70,12,37,No,15.79,0,1,B,Yes,Medium
18,84.44,94,99.81,77.48,60.66,38,Email,Yes,Basic,19.13,23.41,1063,38.3,27.55,87,88,29,No,21.67,1,1,D,No,Low
67,12.79,75,16.46,58.52,84.08,20,Phone,Yes,Basic,93.41,30.74,82,13.0,69.94,23,31,31,No,66.17,1,0,D,No,Medium
18,52.10,37,41.30,39.04,68.51,8,SMS,Yes,Gold,13.05,50.18,84,36.1,54.23,91,56,66,No,80.41,1,0,D,Yes,High
44,87.59,41,64.19,22.40,89.30,53,Email,Yes,Platinum,19.74,98.99,14,46.1,53.02,25,99,58,No,87.39,0,1,A,Yes,Medium
51,32.32,89,20.54,57.60,32.06,55,Phone,Yes,Platinum,44.10,41.11,14,92.8,97.71,46,44,40,No,7.62,0,0,D,No,Medium
17,15.54,73,92.19,49.61,50.25,50,SMS,Yes,Platinum,93.27,14.99,35,27.7,68.90,74,76,8,No,90.43,0,1,D,No,Medium
90,33.19,11,8.19,11.14,9.37,59,Email,Yes,Gold,68.20,87.84,49,87.9,71.20,75,35,37,No,51.30,1,0,A,No,High
70,87.02,50,65.62,57.67,25.66,86,Phone,Yes,Gold,23.78,0.86,97,80.6,78.58,81,37,9,No,65.92,1,1,C,Yes,Low
36,60.15,24,40.42,25.67,93.41,87,SMS,Yes,Platinum,51.69,5.85,47,59.9,80.04,3,49,67,No,38.70,1,0,C,No,Medium
33,38.39,69,99.07,73.22,36.03,43,Email,Yes,Basic,51.95,68.24,40,16.9,58.58,36,49,98,No,59.00,1,1,A,Yes,Medium
44,77.11,56,83.66,29.36,82.39,94,Phone,Yes,Gold,7.86,69.66,81,37.9,34.68,87,44,68,No,32.22,1,0,D,Yes,Medium
13,90.14,90,76.18,15.10,75.16,17,SMS,Yes,Gold,32.72,71.65,94,58.3,3.63,4,16,67,No,37.14,0,1,C,No,Low
99,84.03,77,37.08,91.48,36.47,6,Email,Yes,Gold,68.10,86.25,25,92.1,99.23,20,35,72,No,22.09,0,1,C,Yes,High
99,25.42,75,16.72,23.29,66.00,82,Phone,Yes,Platinum,1130.25,5.14,41,40.4,65.60,9,36,91,No,12.46,0,0,C,No,High
83,64.76,1,21.38,14.41,45.77,31,SMS,Yes,Platinum,41.72,35.67,69,69.7,9.97,88,67,34,No,18.55,0,0,B,No,Low
80,11.31,77,33.89,45.15,2.17,48,Email,Yes,Basic,75.17,42.30,29,25.9,62.55,36,48,29,No,2.65,1,0,A,Yes,Low
97,83.21,52,20.20,55.67,59.62,47,Phone,Yes,Gold,599.75,33.52,91,63.1,6.34,23,70,49,No,18.14,0,0,B,Yes,Medium
12,46.18,9,92.55,26.07,38.05,58,SMS,Yes,Basic,83.26,19.69,41,46.7,66.99,75,93,54,No,86.19,0,0,D,No,Medium
23,92.79,70,15.85,10.22,70.71,54,Email,Yes,Gold,22.54,6.31,21,63.6,28.25,32,20,48,No,97.48,0,1,D,Yes,Medium
69,30.58,82,30.02,18.37,92.78,90,Phone,Yes,Platinum,71.86,14.37,36,99.3,65.15,9,85,2,No,97.26,1,1,C,Yes,Low
56,3.12,23,97.34,49.61,50.25,50,SMS,Yes,Basic,89.59,5.67,73,35.4,57.05,11,6,88,No,80.26,1,1,D,Yes,Medium
96,54.54,20,44.15,58.07,25.81,91,Email,Yes,Basic,64.62,88.79,35,4.7,14.92,0,76,25,No,91.73,1,1,A,No,Medium
46,17.43,1,0.91,49.61,50.25,50,Phone,Yes,Gold,89.35,48.45,12,23.8,99.60,54,10,35,No,3.47,0,1,C,Yes,Low
81,26.43,30,94.64,25.28,14.37,20,SMS,Yes,Platinum,20.94,73.56,2,21.0,18.72,12,75,71,No,64.52,1,1,B,No,High
80,71.70,32,96.16,87.75,78.18,51,Email,Yes,Platinum,50.53,32.76,50,1.1,87.39,66,72,48,No,71.10,1,0,A,Yes,Low
21,3.24,36,71.10,20.35,58.97,41,Phone,Yes,Platinum,59.55,8.51,72,5.2,52.56,14,34,52,No,0.13,1,0,B,No,High
19,17.90,51,54.45,52.45,83.87,7,SMS,Yes,Gold,6.99,17.07,70,45.3,93.60,34,96,58,No,1.73,0,1,C,No,Low
1,54.34,25,62.91,2.31,94.31,78,Email,Yes,Gold,28.22,7.19,76,29.1,44.21,54,64,51,No,55.96,0,1,D,Yes,Low
33,6.45,35,57.83,49.61,50.25,50,Phone,Yes,Platinum,50.81,19.64,69,32.2,79.20,24,91,58,No,99.27,0,0,D,Yes,Low
85,93.47,59,25.09,26.82,87.62,15,SMS,Yes,Basic,66.54,89.87,39,23.0,36.41,70,10,8,No,8.61,1,1,C,No,Low
90,63.50,33,48.68,49.61,50.25,50,Email,Yes,Gold,73.61,52.42,86,49.3,33.36,29,12,74,No,80.71,0,1,A,Yes,Low
90,49.84,38,99.19,7.99,78.37,86,Phone,Yes,Gold,95.25,87.98,65,90.8,82.97,82,9,53,No,18.46,0,1,A,No,High
71,29.41,100,87.34,76.56,98.38,84,SMS,Yes,Gold,57.89,30.82,48,87.2,31.95,9,6,31,No,1.50,1,0,D,Yes,Medium
38,81.48,53,56.62,47.51,88.05,77,Email,Yes,Platinum,57.20,19.68,99,27.1,11.78,3,65,2,No,27.20,0,1,C,Yes,High
43,16.37,32,34.36,52.38,63.27,50,Phone,Yes,Platinum,55.83,40.94,19,72.8,36.75,49,70,83,No,39.36,1,0,C,Yes,Medium
15,65.79,83,98.73,28.39,91.39,73,SMS,Yes,Basic,33.98,90.51,92,34.2,39.91,78,16,12,No,52.66,0,0,A,Yes,High
95,10.93,75,76.92,83.35,91.16,79,Email,Yes,Gold,55.98,4.16,18,12.4,11.30,41,13,44,No,40.96,0,1,B,No,Medium
52,93.18,42,12.19,59.19,33.08,34,Phone,Yes,Basic,71.41,62.64,96,24.0,46.14,68,15,25,No,37.58,0,1,D,Yes,Medium
26,23.16,14,13.11,71.91,99.58,4,SMS,Yes,Gold,15.31,66.71,12,57.5,22.65,96,50,82,No,32.04,0,1,A,No,Medium
14,47.74,76,40.31,11.70,57.63,94,Email,Yes,Platinum,60.28,50.19,32,58.1,48.22,58,21,51,No,43.47,1,1,D,No,Medium
71,38.98,0,80.06,89.59,31.01,99,Phone,Yes,Basic,67.66,93.48,81,19.4,24.95,10,28,51,No,70.52,1,0,C,No,High
54,72.27,84,21.99,64.28,77.80,35,SMS,Yes,Basic,16.34,95.56,15,68.8,3.98,18,70,44,No,48.71,1,1,D,Yes,Low
87,62.25,16,52.56,66.09,34.71,93,Email,Yes,Gold,14.80,58.34,6,5.6,17.52,13,0,59,No,92.68,0,1,C,No,High
24,55.26,87,56.60,74.14,64.83,85,Phone,Yes,Platinum,83.00,14.01,13,83.5,96.88,53,48,18,No,27.69,1,0,A,No,Low
33,98.00,49,33.41,23.48,74.77,46,SMS,Yes,Platinum,1.95,63.41,44,78.4,68.87,38,37,3,No,74.85,0,0,D,Yes,Low
72,32.42,19,62.92,43.41,28.32,84,Email,Yes,Platinum,13.50,79.42,94,10.8,16.83,90,50,97,No,18.60,1,1,B,Yes,High
73,59.05,76,58.77,49.61,50.25,50,Phone,Yes,Gold,70.38,9.51,68,62.4,80.11,96,47,3,No,8.94,0,1,D,No,High
61,81.39,54,4.65,66.16,99.30,90,SMS,Yes,Gold,57.00,69.30,45,30.2,58.48,39,91,21,No,49.81,0,0,B,Yes,High
67,59.86,31,32.02,97.75,59.71,88,Email,Yes,Platinum,11.61,62.61,37,11.9,49.60,41,27,12,No,12.79,0,0,D,Yes,Medium
60,31.86,60,47.01,67.87,32.97,40,Phone,Yes,Basic,37.00,93.31,32,80.1,14.30,75,55,61,No,46.06,1,1,D,Yes,Low
4,14.14,65,31.29,76.20,78.76,69,SMS,Yes,Gold,90.39,65.09,37,16.2,65.07,40,44,45,No,83.20,1,0,D,Yes,Low
45,77.87,41,30.95,69.85,46.98,58,Email,Yes,Gold,44.09,17.90,364,33.4,47.70,93,3,20,No,62.86,0,0,B,Yes,High
27,95.62,88,0.78,36.14,65.77,47,Phone,Yes,Gold,39.48,16.98,71,3.7,92.76,38,55,41,No,98.29,0,0,D,Yes,Medium
39,49.11,24,79.32,60.74,11.88,48,SMS,Yes,Platinum,22.13,80.34,59,77.1,64.83,24,9,49,No,41.30,0,0,A,No,Medium
58,75.79,88,52.67,86.32,93.40,20,Email,Yes,Platinum,26.42,41.15,52,51.4,32.89,95,5,76,No,77.13,1,0,B,Yes,High
50,44.45,25,52.29,49.51,35.24,34,Phone,Yes,Basic,59.82,53.79,75,57.7,30.91,43,41,42,No,53.20,1,1,C,No,High
47,1.98,41,67.60,25.55,64.35,8,SMS,Yes,Gold,81.63,47.19,2,57.8,9.33,21,60,39,No,20.70,1,1,B,Yes,Medium
97,52.04,51,39.24,30.11,65.56,80,Email,Yes,Basic,30.62,32.18,3,51.7,64.22,45,31,80,No,96.50,1,1,C,No,High
60,96.81,44,47.91,93.03,91.33,30,Phone,Yes,Gold,54.02,37.55,19,32.2,8.33,27,45,50,No,6.66,1,0,A,No,Low
55,24.93,95,70.38,49.61,50.25,50,SMS,Yes,Platinum,51.29,48.34,87,15.5,25.67,78,49,62,No,41.66,1,1,C,No,High
55,63.11,61,3.51,16.68,39.53,6,Email,Yes,Basic,88.64,60.84,23,64.0,15.05,46,31,33,No,27.58,1,0,B,Yes,High
11,37.85,76,18.52,34.24,2.19,76,Phone,Yes,Basic,21.21,66.86,84,19.0,75.38,66,43,0,No,34.44,1,0,B,No,Medium
42,31.04,85,7.86,21.24,17.09,91,SMS,Yes,Gold,14.74,45.03,75,69.2,17.33,75,45,83,No,65.89,1,0,B,No,High
71,64.73,79,27.13,94.97,42.09,10,Email,Yes,Platinum,49.12,80.74,74,11.5,17.60,43,51,95,No,29.86,1,0,D,Yes,Medium
